,Belt1_length_deviation,Belt2_length_deviation,TD_length_deviation,IL_length_deviation,PLY1_length_deviation,PLY2_length_deviation,Belt1_width_deviation,Belt2_width_deviation,TD_width_deviation,1BPR_CYCLE_MAT_AT_FRONT,1BPR_CYCLE_TOTAL,2BPR_CYCLE_MAT_AT_FRONT,2BPR_CYCLE_TOTAL,BP1_TOTAL_SCRAP_CUTOUT,BP2_TOTAL_SCRAP_CUTOUT,BPPR_BP1_CYCLE_REST,BPPR_BP2_CYCLE_REST,BR1_LE_ANGLE_MEASURED,BR1_TE_ANGLE_MEASURED,BR2_LE_ANGLE_MEASURED,BR2_TE_ANGLE_MEASURED,BR2_WIDTH_MEASURED,BTPR_CYCLE_TIME_WAIT_CC,DR_SHAPE_PRESSURE_MAX,DR_STITCH_TD_PRESSURE_MAX,DR_TURNUP_PRESSURE_MAX,PR_CYCLE_TIME_1PAP,PR_CYCLE_TIME_PAAP,PR_CYCLE_TIME_STITCH_PA,ISDS_AMOUNT_SPLICES_BP1,ISDS_AMOUNT_SPLICES_BP2,PA_ANGLE_MEASURED,PA_WIDTH_MEASURED,PAPR_CYCLE_MAT_AT_FRONT,PAPR_CYCLE_TOTAL,TDPR_CYCLE_MAT_AT_FRONT,TDPR_CYCLE_TOTAL,BARCODE,FVCW,ONICITY,Upper,ower,tatic,gt_date,Non_Uniformity_Imbalance,Non_Uniformity_RFPP,timeperiod,Rejection_RFPP_Imbalance
33964,-3.8,-3.06,-2.51,0.28,-0.77,0,-1.11,-2.06,-0.65,4.91444,129.738,34.002,65.809,0,0,44.739,0,29.22,29.39,27.5,27.4,183.94,0,0.854701,1.116,0.661783,0,0,0,0,0,0,0,11.541,64.996,15.996,47.327,8309541248,6.73,1.38,23.08,27,47.59,24-04-2022,0,0,Test 2,Not Rejected Tyre
33965,-3.8,-3.06,-2.51,0.28,-0.77,0,-1.11,-2.06,-0.65,4.91444,129.738,34.002,65.809,0,0,44.739,0,29.22,29.39,27.5,27.4,183.94,0,0.854701,1.116,0.661783,0,0,0,0,0,0,0,11.541,64.996,15.996,47.327,8309541248,6.73,1.38,23.08,27,47.59,24-04-2022,0,0,Test 2,Not Rejected Tyre
33956,-2.03,-2.54,-0.89,1.43,1.44,0,-0.94,0.34,-0.24,29.118,60.701,28.841,60.689,0,0,31.049,0,29.57,29.41,27.71,27.81,186.34,0,0.851038,1.11233,0.662393,0,0,0,0,0,0,0,6.026,60.256,29.768,61.025,8309540472,5.56,1.63,7.02,3.41,10.19,24-04-2022,0,0,Test 2,Not Rejected Tyre
33966,-1.07,-1.67,-3.16,-0.06,2.3,0,-1.8,-1.63,0.32,29.34,60.876,28.948,60.812,100,0,44.91,0,29.4,29.38,27.49,27.58,184.37,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,6.006,60.798,29.437,60.776,8309541221,3.45,-1.66,7.59,12.01,18.67,24-04-2022,0,0,Test 2,Not Rejected Tyre
33969,-0.01,1.53,-4.18,0.07,1.3,0,-2.37,-1.63,1.01,4.91444,472.21774,430.34916,480.08,0,0,4.159,0,29.19,29.2,27.67,27.1466,184.37,0,0.854701,1.116,0.662393,0,0,0,0,0,0,0,63.655,113.691,8.529,39.904,8309541275,6.45,-1.52,4.53,30.86,32.08,24-04-2022,0,0,Test 2,Not Rejected Tyre
33970,-1.23,1.08,-2.37,1.78,1.07,0,-0.27,-1.14,0.87,29.15,60.701,29.106,60.723,100,0,44.832,0,29.45,29.5,27.33,27.41,184.86,0,0.849206,1.11538,0.661783,0,0,0,0,0,0,0,6.021,60,29.614,61.032,8309541296,3.06,-1.17,5.56,29.6,24.96,24-04-2022,0,0,Test 2,Not Rejected Tyre
33971,-2.11,0.11,-3.2,0.23,0.11,0,-0.21,-0.09,0.53,29.139,60.607,28.702,60.645,0,0,44.652,0,29.6,29.51,27.78,27.63,185.91,0,0.848596,1.11538,0.663004,0,0,0,0,0,0,0,6.026,58.986,29.539,60.881,8309541321,6.86,3.11,7.48,31.68,32.44,24-04-2022,0,0,Test 2,Not Rejected Tyre
33972,-2.65,0.77,-0.57,-0.99,0.54,0,-1.21,-0.59,-0.51,29.258,60.81,29.094,60.792,0,0,320.119,0,29.15,29.5,27.48,27.25,185.41,0,0.85409,1.11538,0.666667,0,0,0,0,0,0,0,238.124,288.226,29.612,60.894,8309541233,5.98,-1.33,15.49,34.66,50.15,24-04-2022,0,0,Test 2,Not Rejected Tyre
33973,-3.46,-0.81,-3.69,0.26,-0.39,0,-1.1,-1.47,-0.54,100.476,132.06,100.215,132.095,0,0,116.145,0,29.38,29.49,27.53,27.35,184.53,0,0.856532,1.11538,0.663004,0,0,0,0,0,0,0,9.705,61.015,29.478,60.824,8309541243,6.79,1.65,10.72,25.4,36.09,24-04-2022,0,0,Test 2,Not Rejected Tyre
33974,-0.94,-2.59,-2.79,-0.86,1.82,0,-0.85,-1.95,0.39,57.845,89.277,57.602,89.306,100,0,90.7,0,29.45,29.31,27.38,27.31,184.05,0,0.851648,1.11172,0.662393,0,0,0,0,0,0,0,5.992,59.015,54.037,85.411,8309541153,4.31,2.14,22.83,16.76,32.94,24-04-2022,0,0,Test 2,Not Rejected Tyre
33968,-0.01,-0.45,-2.48,-0.02,1.48,0,-3.57,-0.1,0.58,6.425,75.952,28.982,60.718,100,0,44.696,0,29.06,29.18,27.48,27.62,185.9,0,0.851038,1.11355,0.662393,0,0,0,0,0,0,0,9.151,60.972,34.313,65.698,8309541266,3.14,0.39,17.56,23.05,40.58,24-04-2022,0,0,Test 2,Not Rejected Tyre
30628,-2.62,0.73,-1.33,-0.12,0.48,0,-0.89,0.24,0.16,29.121,60.808,28.905,60.826,0,0,44.862,0,29.44,29.6,27.75,27.71,186.24,0,0.851648,1.11538,0.661783,0,0,0,0,0,0,0,6.006,59.179,29.457,60.834,8309540349,5.23,-1.93,7.12,3.62,9.68,24-04-2022,0,0,Test 2,Not Rejected Tyre
33548,-0.94,0.36,-3.7,0.44,-1.08,0,-1.42,-0.09,-0.13,29.147,60.709,28.926,60.716,0,0,44.679,0,29.32,29.42,27.65,27.51,185.91,0,0.849206,1.116,0.659951,0,0,0,0,0,0,0,10,60.867,29.654,60.992,8309541051,7.04,0.65,12.75,44.06,47.14,24-04-2022,0,0,Test 2,Not Rejected Tyre
31249,-2.76,-3.54,-2.52,-0.26,-0.99,0,-1.69,-0.98,-0.23,45.49,76.999,45.535,76.981,0,0,244.457,0,29.45,29.17,27.5,27.55,185.02,0,0.849206,1.11416,0.664225,0,0,0,0,0,0,0,10.767,60.89,8.761,40.098,8309540985,7.437659264,1.617951393,2.746560698,11.9690725,9.415593911,24-04-2022,0,0,Test 2,Not Rejected Tyre
33269,-1.53,-1.19,-3.41,-0.14,0.22,0,-1.84,-1.3,0.6,36.074,67.571,35.781,67.554,0,0,53.11,0,29.33,29.39,27.66,27.5,184.7,0,0.85409,1.11538,0.663004,0,0,0,0,0,0,0,10.68,60.801,37.985,69.291,8309540934,5.38,2.96,8.17,25.59,33.63,24-04-2022,0,0,Test 2,Not Rejected Tyre
33268,-1.53,-1.19,-3.41,-0.14,0.22,0,-1.84,-1.3,0.6,36.074,67.571,35.781,67.554,0,0,53.11,0,29.33,29.39,27.66,27.5,184.7,0,0.85409,1.11538,0.663004,0,0,0,0,0,0,0,10.68,60.801,37.985,69.291,8309540934,5.38,2.96,8.17,25.59,33.63,24-04-2022,0,0,Test 2,Not Rejected Tyre
30484,-3.65,1.81,-1.44,-0.15,1.81,0,0.05,1.59,-0.32,46.047,77.529,45.656,77.485,0,0,412.622,0,29.39,29.68,27.62,27.72,187.59,0,0.851648,1.116,0.662393,0,0,0,0,0,0,0,357.2384,430.21814,29.536,60.857,8309540524,7.28,1.37,20.38,27,44.74,24-04-2022,0,0,Test 2,Not Rejected Tyre
30349,-0.21,0.18,-2.23,1.41,-1.28,0,-1.31,0.18,-0.19,29.177,60.67,28.75,60.688,0,0,44.624,0,29.42,29.45,27.66,27.64,186.18,0,0.848596,1.116,0.663004,0,0,0,0,0,0,0,6.012,65.881,37.249,68.511,8309540536,6.75,0.57,15.41,29.49,28.38,24-04-2022,0,0,Test 2,Not Rejected Tyre
30974,-2.8,0.65,-2.36,0.79,0.55,0,-2.1,-0.04,0.11,29.202,60.705,28.99,60.728,100,0,44.907,0,29.25,29.29,27.64,27.38,185.96,0,0.85409,1.116,0.663004,0,0,0,0,0,0,0,5.996,62.094,29.671,60.877,8309541025,7.372900486,1.155965805,9.247602587,30.17270737,38.73589257,24-04-2022,0,0,Test 2,Not Rejected Tyre
30975,-2.08,-2.43,-4.26,1.93,0.4,0,-1.79,-1.58,0.6,29.099,60.593,28.85,60.627,0,0,44.589,0,29.28,29.37,27.42,27.52,184.42,0,0.849206,1.10928,0.662393,0,0,0,0,0,0,0,10.834,60.941,29.769,61.076,8309540962,7.12,2.17,13.85,32.65,29.19,24-04-2022,0,0,Test 2,Not Rejected Tyre
30483,-2.39,0.64,-0.99,0.87,0.5,0,-1.74,-0.92,-0.31,29.097,60.717,29.199,60.749,0,0,30.779,0,29.26,29.34,27.67,27.55,185.08,0,0.849206,1.11661,0.663004,0,0,0,0,0,0,0,6.02,59.168,22.623,53.871,8309540875,8.62,-0.49,19.38,10.48,27.15,24-04-2022,0,0,Test 2,Not Rejected Tyre
30976,-1.69,-2.04,-1.36,0.15,-0.07,0,-1.85,0.35,-0.1,8.435,39.887,65.733,97.433,100,0,44.784,0,29.02,29.44,27.65,27.66,186.35,0,0.849817,1.11538,0.663004,0,0,0,0,0,0,0,10.924,60.916,87.263,118.619,8309540939,7.44,0.18,9.67,22.09,28.54,24-04-2022,0,0,Test 2,Not Rejected Tyre
30977,-0.65,-0.56,-3.36,-0.41,1,0,-1.1,-0.42,-0.67,38.35,69.918,38.147,69.908,0,0,65.074,0,29.54,29.49,27.64,27.78,185.58,0,0.849817,1.11416,0.659951,0,0,0,0,0,0,0,10.829,60.919,40.728,71.998,8309540869,7.16,0.16,11.25,40.96,32.25,24-04-2022,0,0,Test 2,Not Rejected Tyre
30978,-1.12,-1.63,-1.59,-1.3,-0.1,0,-2.64,-0.7,0.03,9.589,41.353,67.264,99.03,0,0,125.961,0,29.05,29.07,27.69,27.38,185.3,0,0.849817,1.11233,0.660562,0,0,0,0,0,0,0,17.451,70.514,67.921,99.202,8309540945,5.85,2.13,5.58,29.73,32.25,24-04-2022,0,0,Test 2,Not Rejected Tyre
30350,-2.36,0.63,-2.69,0.47,2.47,0,-0.63,-1.25,-0.86,117.031,157.283,125.568,157.283,100,0,134.615,0,29.66,29.39,27.89,27.56,184.75,0,0.855922,1.11538,0.660562,0,0,0,0,0,0,0,11.03,60.976,5.001,56.658,8309540450,5.67,1.24,2.6,20.25,18.37,24-04-2022,0,0,Test 2,Not Rejected Tyre
30478,-2.35,0.11,-1.55,1.49,-0.54,0,-0.89,0.35,-0.78,29.114,60.66,28.775,60.686,0,0,44.736,0,29.36,29.46,27.92,27.81,186.35,0,0.85409,1.116,0.660562,0,0,0,0,0,0,0,6.012,59.302,29.597,60.883,8309540470,5.47,1.39,5.58,22.81,28.08,24-04-2022,0,0,Test 2,Not Rejected Tyre
30353,-0.86,-0.81,-1.35,1.04,0.2,0,-1.68,0.72,-0.19,4.91444,130.316,35.635,67.41,0,0,37.567,0,29.38,29.44,27.86,27.96,186.72,0,0.854701,1.11538,0.664225,0,0,0,0,0,0,0,7.616,60.885,186.67,217.952,8309540512,4.73,0.41,16.3,25.57,24.84,24-04-2022,0,0,Test 2,Not Rejected Tyre
30354,-2.55,0.2,-0.68,-0.41,0.57,0,-1.42,0.51,-1.3,29.012,60.628,28.723,60.652,0,0,30.995,0,29.47,29.46,27.72,27.63,186.51,0,0.85409,1.116,0.667277,0,0,0,0,0,0,0,38.439,88.437,29.677,60.914,8309540501,4.7,-0.24,11.48,5.82,6.42,24-04-2022,0,0,Test 2,Not Rejected Tyre
30355,-3.33,0.01,-2.26,1.99,-0.41,0,-1.85,0.61,-1.2,37.136,68.606,36.652,68.599,0,0,62.498,0,29.46,29.54,28.09,27.74,186.61,0,0.851648,1.11538,0.662393,0,0,0,0,0,0,0,7.248,60.992,30.476,61.729,8309540504,7.3,2.17,6.65,8.39,9.56,24-04-2022,0,0,Test 2,Not Rejected Tyre
30357,-3.51,1.24,-1.52,0.67,-0.58,0,-0.84,0.56,-0.83,29.144,60.769,28.96,60.794,0,0,44.684,0,29.52,29.43,27.88,27.81,186.56,0,0.85348,1.116,0.661783,0,0,0,0,0,0,0,6.002,55.933,29.703,60.988,8309540469,4.35,1.76,12.3,41.15,50.32,24-04-2022,0,0,Test 2,Not Rejected Tyre
30359,-1.37,1.24,-1.39,0.81,1.34,0,-0.58,0.18,-1.97,29.153,60.649,28.726,60.682,0,0,56.201,0,29.44,29.38,27.73,27.6,186.18,0,0.85409,1.11783,0.663004,0,0,0,0,0,0,0,11.045,60.954,51.334,82.648,8309540496,6.47,1.08,7.59,3.02,9.08,24-04-2022,0,0,Test 2,Not Rejected Tyre
30362,-3.04,-1.09,-1.7,0.11,0.19,0,-0.58,0.83,0.29,29.273,60.682,28.993,60.72,0,0,30.875,0,29.5,29.56,27.84,27.6,186.83,0,0.851038,1.11416,0.663004,0,0,0,0,0,0,0,18.604,68.64,29.532,60.837,8309540488,5.44,-1.47,18.71,1.59,17.25,24-04-2022,0,0,Test 2,Not Rejected Tyre
30363,-2.73,0,-1.01,-0.19,-0.28,0,-0.47,0.51,-1.17,46.856,78.349,46.683,78.354,0,0,30.73,0,29.38,29.39,27.86,27.9,186.51,0,0.848596,1.11538,0.661783,0,0,0,0,0,0,0,35.067,86.424,73.956,105.2,8309540503,3.94,0.8,15.44,24.15,39.18,24-04-2022,0,0,Test 2,Not Rejected Tyre
30364,-3.13,-3.19,-2.07,1.53,3.28,0,-0.68,-1.35,-0.55,29.26,60.688,28.749,60.7,100,0,44.832,0,29.52,29.44,28,27.32,184.65,0,0.851648,1.116,0.661783,0,0,0,0,0,0,0,5.994,66.785,29.819,61.087,8309540448,4.5,1.26,21.36,12.16,31.12,24-04-2022,0,0,Test 2,Not Rejected Tyre
30950,-1.04,-1.55,-1.11,-1.49,0.72,0,-2.52,0.44,-0.22,4.91444,162.736,8.224,39.85566,0,0,30.849,0,29.26,29.21,27.45,27.53,186.44,0,0.849817,1.116,0.664225,0,0,0,0,0,0,0,22.942,72.901,8.771,40.08,8309540940,6.08,-0.14,0.86,19.85,20.21,24-04-2022,0,0,Test 2,Not Rejected Tyre
30365,-3.13,-3.19,-2.07,1.53,3.28,0,-0.68,-1.35,-0.55,29.26,60.688,28.749,60.7,100,0,44.832,0,29.52,29.44,28,27.32,184.65,0,0.851648,1.116,0.661783,0,0,0,0,0,0,0,5.994,66.785,29.819,61.087,8309540448,4.5,1.26,21.36,12.16,31.12,24-04-2022,0,0,Test 2,Not Rejected Tyre
30366,-0.05,0.64,-1.93,-0.4,1.01,0,-1.11,0.56,-1.24,29.278,60.652,28.909,60.686,0,0,30.887,0,29.46,29.57,27.88,27.76,186.56,0,0.858974,1.11416,0.663004,0,0,0,0,0,0,0,17.307,68.818,29.596,60.849,8309540466,6.53,-0.01,7.35,16.87,10.12,24-04-2022,0,0,Test 2,Not Rejected Tyre
30369,-1.78,1.71,-1.46,1.17,2.12,0,-1.21,-0.21,0.04,29.141,60.793,28.837,60.809,0,0,44.883,0,29.4,29.43,28,27.51,185.79,0,0.854701,1.11538,0.663004,0,0,0,0,0,0,0,6.004,58.999,29.561,60.902,8309540479,3.47,-1.39,4.11,9.08,5.82,24-04-2022,0,0,Test 2,Not Rejected Tyre
30371,-1.65,-0.44,-1.31,1.54,0.87,0,-0.84,1.1,-1.33,29.177,60.657,28.904,60.67,0,0,30.927,0,29.4,29.4,27.81,27.73,187.1,0,0.851648,1.11416,0.663004,0,0,0,0,0,0,0,9.008,60.802,25.676,56.956,8309540464,5.55,2.82,14.87,10.83,11.98,24-04-2022,0,0,Test 2,Not Rejected Tyre
30372,-0.52,0.11,-1.31,0.72,-1.2,0,-0.63,0.67,-0.71,28.99,60.617,28.827,60.601,0,0,44.726,0,29.55,29.46,27.71,27.73,186.67,0,0.85409,1.11538,0.664225,0,0,0,0,0,0,0,6.011,71.908,29.635,60.963,8309540460,6.51,0.76,10.44,18.91,12.01,24-04-2022,0,0,Test 2,Not Rejected Tyre
30373,-1.35,-0.33,-0.18,2.1,-1.37,0,-0.58,0.29,-1.29,36.078,67.604,35.665,67.624,0,0,44.748,0,29.57,29.42,27.75,27.58,186.29,0,0.851648,1.11538,0.663004,0,0,0,0,0,0,0,9.559,60.814,29.764,61.081,8309540452,8.01,0.32,10.84,19.96,30.73,24-04-2022,0,0,Test 2,Not Rejected Tyre
30472,-2.27,1.61,-1.24,0.46,0.42,0,-1.32,1.32,-2.02,25.229,56.803,25.069,56.818,100,0,76.312,0,29.46,29.44,27.68,27.78,187.32,0,0.858364,1.11538,0.662393,0,0,0,0,0,0,0,10.872,60.948,8.899,40.171,8309540463,5.25,0.73,4.56,36.46,40.73,24-04-2022,0,0,Test 2,Not Rejected Tyre
23642,-0.83,-5.51,-0.83,-0.29,-0.62,0,-1.16,-2.94,-0.68,23.647,55.205,23.862,55.69,0,0,44.777,0,29.37,29.31,27.59,27.39,183.06,0,0.851038,1.116,0.662393,0,0,0,0,0,0,0,9.663,60.957,47.377,78.659,8309540894,7.74,0.73,10.19,12.83,22.14,24-04-2022,0,0,Test 2,Not Rejected Tyre
33272,-3.11,-1.43,-3.73,0.72,-1.27,0,-1.63,-0.81,0.72,92.545,124.209,92.515,124.221,0,0,91.867,0,29.41,29.44,27.75,27.54,185.19,0,0.849817,1.11538,0.664225,0,0,0,0,0,0,0,6.007,60.636,30.434,61.759,8309541006,5.44,0.01,12.88,16.11,25.61,24-04-2022,0,0,Test 2,Not Rejected Tyre
33273,-3.59,-1.6,-3.08,0.7,0.74,0,-1.11,1.21,-0.6,4.91444,264.304,29.019,60.708,0,0,44.677,0,29.42,29.54,27.39,27.67,187.21,0,0.85348,1.116,0.659341,0,0,0,0,0,0,0,9.961,60.935,22.699,54.007,8309541169,5.14,-2.36,9.87,4.65,5.9,24-04-2022,0,0,Test 2,Not Rejected Tyre
33276,-2.85,1.64,-1.54,1.89,0.36,0,-1.16,0.01,0.1,9.781,51.841,9.521,51.845,0,0,44.749,0,29.31,29.46,27.72,27.66,186.01,0,0.849817,1.11416,0.660562,0,0,0,0,0,0,0,6,59.044,5.001,56.65,8309541009,5.45,0.5,11.83,10.44,7.22,24-04-2022,0,0,Test 2,Not Rejected Tyre
33277,-2.3,-0.95,-2.42,1.9,1.27,0,-1.42,-1.31,-0.59,8.428,39.884,8.156,39.879,100,0,44.935,0,29.35,29.56,27.34,27.4,184.69,0,0.85348,1.11661,0.660562,0,0,0,0,0,0,0,5.992,59.016,209.243,240.51,8309540983,4.57,3.09,21.39,16.13,35.95,24-04-2022,0,0,Test 2,Not Rejected Tyre
31131,-1.25,-0.97,-2.39,-0.81,0.56,0,-2.21,-0.32,-0.35,29.007,60.606,28.892,60.656,0,0,44.885,0,29.41,29.4,27.69,27.61,185.68,0,0.851038,1.116,0.659951,0,0,0,0,0,0,0,10.576,60.995,29.658,60.936,8309540995,6.64,-1.56,11.5,22.91,30.9,24-04-2022,0,0,Test 2,Not Rejected Tyre
30549,-1.65,2.17,-0.6,-0.12,-1.8,0,-1.79,0.83,0.71,29.184,60.733,28.969,60.786,0,0,56.644,0,29.57,29.45,27.84,27.69,186.83,0,0.851648,1.11416,0.660562,0,0,0,0,0,0,0,21.892,71.818,41.261,72.677,8309540529,6.094620228,1.835413933,18.02359364,12.1097008,18.29122046,24-04-2022,0,0,Test 2,Not Rejected Tyre
30548,-1.88,-0.12,-2.21,1.07,-1.9,0,-0.37,0.78,0.65,41.492,73.116,41.372,73.175,0,0,44.785,0,29.47,29.52,27.68,27.77,186.78,0,0.849206,1.11538,0.659951,0,0,0,0,0,0,0,10.793,60.833,29.464,60.83,8309540262,7.226541996,0.071218491,3.763182687,12.69018135,9.216691839,24-04-2022,0,0,Test 2,Not Rejected Tyre
30547,-1.42,-3.26,-3.37,0.46,-1.65,0,-0.95,1.6,-2.86,29.064,60.747,28.911,60.738,0,0,44.827,0,29.53,29.4,27.62,27.67,187.6,0,0.849817,1.11783,0.662393,0,0,0,0,0,0,0,6.019,59.709,29.743,60.953,8309540547,5.587705612,-1.944372177,11.6567382,19.55504322,16.25459233,24-04-2022,0,0,Test 2,Not Rejected Tyre
29541,-0.96,-0.85,-1.71,-0.98,-1.38,0,-1.79,0.29,0.17,4.91444,116.239,8.071,39.85566,0,0,44.767,0,29.29,29.26,27.82,27.49,186.29,0,0.849817,1.11172,0.662393,0,0,0,0,0,0,0,120.514,174.231,8.515,39.925,8309540955,7.52,-0.44,7.01,18.98,21.46,24-04-2022,0,0,Test 2,Not Rejected Tyre
30538,-2.8,-1.58,-2.32,1.57,0.48,0,-1,0.73,0.27,36.142,67.723,35.835,67.728,0,0,44.737,0,29.62,29.48,27.67,27.9,186.73,0,0.851038,1.116,0.660562,0,0,0,0,0,0,0,11.051,60.942,29.449,60.766,8309540305,6.42,3.7,12.05,10.63,17.82,24-04-2022,0,0,Test 2,Not Rejected Tyre
30534,-1.47,-2.44,-0.85,2.1,-0.52,0,-1.15,0.57,-0.03,29.247,60.684,28.817,60.691,0,0,44.819,0,29.61,29.43,27.87,27.88,186.57,0,0.854701,1.11416,0.659951,0,0,0,0,0,0,0,9.851,60.894,29.432,60.737,8309540298,7.65,2.48,13.64,30.33,41.65,24-04-2022,0,0,Test 2,Not Rejected Tyre
30533,-1.47,-2.44,-0.85,2.1,-0.52,0,-1.15,0.57,-0.03,29.247,60.684,28.817,60.691,0,0,44.819,0,29.61,29.43,27.87,27.88,186.57,0,0.854701,1.11416,0.659951,0,0,0,0,0,0,0,9.851,60.894,29.432,60.737,8309540298,7.65,2.48,13.64,30.33,41.65,24-04-2022,0,0,Test 2,Not Rejected Tyre
30520,-1.5,1.27,-1.63,0.24,-0.19,0,-1.15,0.99,0.36,28.92,60.517,28.486,60.516,0,0,44.903,0,29.54,29.38,28.36,27.76,186.99,0,0.854701,1.11538,0.663004,0,0,0,0,0,0,0,10.728,60.799,29.604,60.885,8309540483,4.28,2.35,10.68,10.38,18.61,24-04-2022,0,0,Test 2,Not Rejected Tyre
30517,-3.16,-1.01,-2.32,-0.48,1.09,0,-0.74,0.35,0,29.031,60.585,28.988,60.599,0,0,30.737,0,29.52,29.72,27.79,27.52,186.35,0,0.851038,1.11538,0.659341,0,0,0,0,0,0,0,6.013,59.574,83.66,115.016,8309540334,6.73,2.74,12.04,7.8,14.8,24-04-2022,0,0,Test 2,Not Rejected Tyre
30949,-3.1,1.66,-1.56,-0.82,0.7,0,-0.63,0.78,-0.22,20.455,52.077,26.154,89.323,0,0,50.207,0,29.46,29.23,27.7,27.54,186.78,0,0.847375,1.11538,0.659951,0,0,0,0,0,0,0,39.366,89.514,74.044,105.332,8309540920,7.52,-1.39,19.96,19.16,37.29,24-04-2022,0,0,Test 2,Not Rejected Tyre
30511,-1.08,-1.13,-1.34,1.68,1.35,0,-1.47,0.07,-0.2,28.971,60.638,28.976,60.672,0,0,44.453,0,29.55,29.39,27.88,27.64,186.07,0,0.85409,1.116,0.663004,0,0,0,0,0,0,0,10.836,60.866,29.398,60.738,8309540364,5.12240696,3.935860634,2.274408232,13.39172533,11.18718116,24-04-2022,0,0,Test 2,Not Rejected Tyre
30510,-4.26,-3.81,-3.01,0.45,1.39,0,-1.11,-1.96,-0.76,20.382,52.062,21.459,53.325,0,0,31.113,0,29.39,29.5,27.69,27.47,184.04,0,0.854701,1.11355,0.660562,0,0,0,0,0,0,0,6.029,59.008,38.234,69.509,8309540925,5.05,-0.61,28.13,2.78,30.48,24-04-2022,0,0,Test 2,Not Rejected Tyre
30505,-1.68,-0.99,-2.44,0.91,-0.28,0,-0.47,0.88,-0.23,4.91444,129.28,92.147,123.959,0,0,118.961,0,29.61,29.51,27.89,27.79,186.88,0,0.85409,1.11538,0.660562,0,0,0,0,0,0,0,14.064,64.21,143.597,174.862,8309540816,8.1,-2.98,3.06,31.47,34.24,24-04-2022,0,0,Test 2,Not Rejected Tyre
30379,-1.16,0.89,-2.24,-0.19,0.55,0,-1.26,0.07,-0.33,8.445,39.941,8.274,39.916,0,0,44.781,0,29.44,29.41,27.84,27.77,186.07,0,0.858974,1.11538,0.662393,0,0,0,0,0,0,0,28.262,78.288,8.786,40.111,8309540514,8.56,0.94,11.52,29.11,33.97,24-04-2022,0,0,Test 2,Not Rejected Tyre
30504,-1.68,-0.99,-2.44,0.91,-0.28,0,-0.47,0.88,-0.23,4.91444,129.28,92.147,123.959,0,0,118.961,0,29.61,29.51,27.89,27.79,186.88,0,0.85409,1.11538,0.660562,0,0,0,0,0,0,0,14.064,64.21,143.597,174.862,8309540816,8.1,-2.98,3.06,31.47,34.24,24-04-2022,0,0,Test 2,Not Rejected Tyre
21086,-0.96,-1.24,-1.67,1.68,-1.01,0,-0.74,-0.42,-0.56,29.201,60.79,29.01,60.823,0,0,51.869,0,29.41,29.33,27.75,27.56,185.58,0,0.851038,1.11538,0.664225,0,0,0,0,0,0,0,10.844,60.954,36.679,68.029,8309540282,7.210430145,1.500799179,13.15148328,5.588450007,16.24169497,24-04-2022,0,0,Test 2,Not Rejected Tyre
30494,-1.49,-6.93,-4.2,1.47,0.33,0,-0.74,-2.94,-0.25,73.262,104.8,71.419,103.138,0,0,44.906,0,29.11,29.15,27.65,27.3,183.06,0,0.851648,1.11538,0.664225,0,0,0,0,0,0,0,6.029,56.085,467.08154,512.76524,8309540824,6.88,-3.42,9.42,37.24,46.58,24-04-2022,0,0,Test 2,Not Rejected Tyre
30492,-1.08,0.87,-2.55,0.19,1.18,0,-1.06,0.11,-1.69,41.605,73.162,41.324,73.209,0,0,63.046,0,29.54,29.42,27.81,27.63,186.11,0,0.85348,1.116,0.65812,0,0,0,0,0,0,0,16.496,66.472,257.908,289.189,8309540918,3.24,0.41,9.94,30.15,36.87,24-04-2022,0,0,Test 2,Not Rejected Tyre
30490,-0.96,-0.95,-1.11,1.14,0.93,0,-0.79,-0.87,-0.71,57.985,89.565,57.892,89.574,100,0,44.688,0,29.34,29.52,27.7,27.53,185.13,0,0.849817,1.10989,0.659951,0,0,0,0,0,0,0,6.018,59.284,39.73,70.994,8309540872,6.76,-0.85,21.54,20.49,41.8,24-04-2022,0,0,Test 2,Not Rejected Tyre
30971,0.1,-1.74,-2.14,0.44,2.08,0,-2.64,-0.97,-0.36,58.894,90.566,58.753,90.574,0,0,463.168,0,29.23,29.04,27.54,27.44,185.03,0,0.851038,1.11661,0.662393,0,0,0,0,0,0,0,11.014,60.965,8.894,40.221,8309540865,4.88,-2.07,23.2,25.17,43.92,24-04-2022,0,0,Test 2,Not Rejected Tyre
30973,-1.98,1.02,-3.11,0.31,0.06,0,-2.48,0.35,0.12,29.089,60.527,28.926,60.599,0,0,30.806,0,29.22,29.19,27.7,27.66,186.35,0,0.854701,1.116,0.661783,0,0,0,0,0,0,0,5.992,58.84,29.623,60.908,8309541028,5.717259407,1.389034271,3.946269978,26.4184161,24.22649446,24-04-2022,0,0,Test 2,Not Rejected Tyre
30485,-1.98,-1.66,-3.1,-1.49,-2.2,0,-0.84,-0.81,-0.74,8.294,39.79166,8.008,39.85566,0,0,44.839,0,29.45,29.4,27.38,27.39,185.19,0,0.851038,1.11538,0.662393,0,0,0,0,0,0,0,54.43,104.595,8.647,39.972,8309540908,7.01,-1.81,10.95,34.95,42.28,24-04-2022,0,0,Test 2,Not Rejected Tyre
